3,6,8,9,10,13,14,  1,2,4,5,7,11,12,  42
3,6,8,9,11,12,14,  1,2,4,5,7,10,13,  42
3,6,8,10,11,12,13,  1,2,4,5,7,9,14,  42
3,7,8,9,10,12,14,  1,2,4,5,6,11,13,  42
3,7,8,9,11,12,13,  1,2,4,5,6,10,14,  42
3,7,10,11,12,13,14,  1,2,4,5,6,8,9,  35
3,8,9,11,12,13,14,  1,2,4,5,6,7,10,  35
4,5,6,7,8,9,10,  1,2,3,11,12,13,14,  56
4,5,6,7,8,12,14,  1,2,3,9,10,11,13,  49
4,5,6,7,9,11,14,  1,2,3,8,10,12,13,  49
4,5,6,7,9,12,13,  1,2,3,8,10,11,14,  49
4,5,6,7,10,11,13,  1,2,3,8,9,12,14,  49
4,5,6,8,9,10,14,  1,2,3,7,11,12,13,  49
4,5,6,8,9,11,13,  1,2,3,7,10,12,14,  49
4,5,6,8,10,11,12,  1,2,3,7,9,13,14,  49
4,5,6,9,12,13,14,  1,2,3,7,8,10,11,  42
4,5,6,10,11,13,14,  1,2,3,7,8,9,12,  42
4,5,7,8,9,10,13,  1,2,3,6,11,12,14,  49
4,5,7,8,9,11,12,  1,2,3,6,10,13,14,  49
4,5,7,8,12,13,14,  1,2,3,6,9,10,11,  42
4,5,7,9,11,13,14,  1,2,3,6,8,10,12,  42
4,5,7,10,11,12,14,  1,2,3,6,8,9,13,  42
4,5,8,9,10,13,14,  1,2,3,6,7,11,12,  42
4,5,8,9,11,12,14,  1,2,3,6,7,10,13,  42
4,5,8,10,11,12,13,  1,2,3,6,7,9,14,  42
4,6,7,8,9,10,12,  1,2,3,5,11,13,14,  49
4,6,7,8,11,13,14,  1,2,3,5,9,10,12,  42
4,6,7,9,10,13,14,  1,2,3,5,8,11,12,  42
4,6,7,9,11,12,14,  1,2,3,5,8,10,13,  42
4,6,7,10,11,12,13,  1,2,3,5,8,9,14,  42
4,6,8,9,10,12,14,  1,2,3,5,7,11,13,  42
4,6,8,9,11,12,13,  1,2,3,5,7,10,14,  42
4,6,10,11,12,13,14,  1,2,3,5,7,8,9,  35
4,7,8,9,10,11,14,  1,2,3,5,6,12,13,  42
4,7,8,9,10,12,13,  1,2,3,5,6,11,14,  42
4,7,9,11,12,13,14,  1,2,3,5,6,8,10,  35
4,8,9,10,12,13,14,  1,2,3,5,6,7,11,  35
5,6,7,8,9,10,11,  1,2,3,4,12,13,14,  49
5,6,7,8,10,13,14,  1,2,3,4,9,11,12,  42
5,6,7,8,11,12,14,  1,2,3,4,9,10,13,  42
5,6,7,9,10,12,14,  1,2,3,4,8,11,13,  42
5,6,7,9,11,12,13,  1,2,3,4,8,10,14,  42
5,6,8,9,10,11,14,  1,2,3,4,7,12,13,  42
5,6,8,9,10,12,13,  1,2,3,4,7,11,14,  42
5,6,9,11,12,13,14,  1,2,3,4,7,8,10,  35
5,7,8,9,10,11,13,  1,2,3,4,6,12,14,  42
5,7,8,11,12,13,14,  1,2,3,4,6,9,10,  35
5,7,9,10,12,13,14,  1,2,3,4,6,8,11,  35
5,8,9,10,11,13,14,  1,2,3,4,6,7,12,  35
6,7,8,9,10,11,12,  1,2,3,4,5,13,14,  42
6,7,8,10,12,13,14,  1,2,3,4,5,9,11,  35
6,7,9,10,11,13,14,  1,2,3,4,5,8,12,  35
6,8,9,10,11,12,14,  1,2,3,4,5,7,13,  35
7,8,9,10,11,12,13,  1,2,3,4,5,6,14,  35
8,9,10,11,12,13,14,  1,2,3,4,5,6,7,  28
